220.0,7.982
220.5,7.815
221.0,7.647
221.5,7.470
222.0,7.292
222.5,7.106
223.0,6.909
223.5,6.693
224.0,6.451
224.5,6.191
225.0,5.925
225.5,5.683
226.0,5.477
226.5,5.289
227.0,5.113
227.5,4.947
228.0,4.789
228.5,4.639
229.0,4.489
229.5,4.332
230.0,4.169
230.5,3.999
231.0,3.828
231.5,3.646
232.0,3.450
232.5,3.243
233.0,3.032
233.5,2.821
234.0,2.611
234.5,2.407
235.0,2.213
235.5,2.033
236.0,1.871
236.5,1.725
237.0,1.588
237.5,1.460
238.0,1.338
238.5,1.224
239.0,1.122
239.5,1.033
240.0,0.959
240.5,0.897
241.0,0.844
241.5,0.799
242.0,0.758
242.5,0.721
243.0,0.685
243.5,0.653
244.0,0.625
244.5,0.600
245.0,0.579
245.5,0.561
246.0,0.544
246.5,0.530
247.0,0.520
247.5,0.510
248.0,0.502
248.5,0.494
249.0,0.488
249.5,0.485
250.0,0.483
250.5,0.483
251.0,0.482
251.5,0.483
252.0,0.487
252.5,0.492
253.0,0.498
253.5,0.504
254.0,0.511
254.5,0.517
255.0,0.522
255.5,0.528
256.0,0.535
256.5,0.540
257.0,0.545
257.5,0.551
258.0,0.556
258.5,0.563
259.0,0.569
259.5,0.575
260.0,0.579
260.5,0.584
261.0,0.589
261.5,0.594
262.0,0.599
262.5,0.606
263.0,0.614
263.5,0.622
264.0,0.633
264.5,0.646
265.0,0.659
265.5,0.671
266.0,0.682
266.5,0.692
267.0,0.700
267.5,0.710
268.0,0.718
268.5,0.725
269.0,0.732
269.5,0.738
270.0,0.745
270.5,0.750
271.0,0.757
271.5,0.764
272.0,0.772
272.5,0.778
273.0,0.781
273.5,0.783
274.0,0.788
274.5,0.791
275.0,0.794
275.5,0.797
276.0,0.800
276.5,0.802
277.0,0.804
277.5,0.805
278.0,0.804
278.5,0.801
279.0,0.798
279.5,0.793
280.0,0.789
280.5,0.785
281.0,0.782
281.5,0.776
282.0,0.770
282.5,0.761
283.0,0.750
283.5,0.740
284.0,0.727
284.5,0.715
285.0,0.702
285.5,0.689
286.0,0.675
286.5,0.661
287.0,0.645
287.5,0.630
288.0,0.614
288.5,0.597
289.0,0.580
289.5,0.562
290.0,0.544
290.5,0.526
291.0,0.505
291.5,0.484
292.0,0.463
292.5,0.443
293.0,0.423
293.5,0.401
294.0,0.378
294.5,0.355
295.0,0.333
295.5,0.312
296.0,0.292
296.5,0.275
297.0,0.259
297.5,0.244
298.0,0.231
298.5,0.220
299.0,0.209
299.5,0.199
300.0,0.190
300.5,0.182
301.0,0.176
301.5,0.171
302.0,0.167
302.5,0.162
303.0,0.156
303.5,0.152
304.0,0.148
304.5,0.144
305.0,0.143
305.5,0.140
306.0,0.137
306.5,0.134
307.0,0.133
307.5,0.132
308.0,0.128
308.5,0.126
309.0,0.124
309.5,0.123
310.0,0.123
310.5,0.122
311.0,0.122
311.5,0.122
312.0,0.122
312.5,0.122
313.0,0.123
313.5,0.123
314.0,0.124
314.5,0.123
315.0,0.122
315.5,0.123
316.0,0.123
316.5,0.123
317.0,0.124
317.5,0.123
318.0,0.123
318.5,0.122
319.0,0.124
319.5,0.125
320.0,0.122
320.5,0.121
321.0,0.119
321.5,0.119
322.0,0.118
322.5,0.118
323.0,0.118
323.5,0.117
324.0,0.118
324.5,0.118
325.0,0.119
325.5,0.118
326.0,0.119
326.5,0.118
327.0,0.119
327.5,0.119
328.0,0.120
328.5,0.122
329.0,0.123
329.5,0.125
330.0,0.124
330.5,0.126
331.0,0.125
331.5,0.123
332.0,0.122
332.5,0.124
333.0,0.124
333.5,0.124
334.0,0.123
334.5,0.124
335.0,0.124
335.5,0.123
336.0,0.124
336.5,0.124
337.0,0.122
337.5,0.122
338.0,0.122
338.5,0.121
339.0,0.125
339.5,0.127
340.0,0.126
340.5,0.126
341.0,0.126
341.5,0.126
342.0,0.123
342.5,0.120
343.0,0.120
343.5,0.119
344.0,0.118
344.5,0.118
345.0,0.117
345.5,0.116
346.0,0.117
346.5,0.115
347.0,0.113
347.5,0.111
348.0,0.110
348.5,0.109
349.0,0.108
349.5,0.108
350.0,0.109
